******DATE,ORDER_ID,PRODUCT_ID,CUSTOMER_ID,UNITS,UNIT_PRICE,TOTAL_AMOUNT
29/07/2023 00:00:00,301265,10019,28,1,1299,1299
29/07/2023 00:00:00,301266,10029,367,2,44,88
29/07/2023 00:00:00,301266,10007,590,3,230,690
29/07/2023 00:00:00,301267,10076,610,2,7,14
29/07/2023 00:00:00,301267,10067,188,1,269,269
29/07/2023 00:00:00,301268,10067,845,2,269,538
29/07/2023 00:00:00,301269,10024,744,3,199,597
29/07/2023 00:00:00,301270,10054,267,3,250,750
29/07/2023 00:00:00,301270,10032,595,3,70,210
29/07/2023 00:00:00,301271,10043,901,1,450,450
29/07/2023 00:00:00,301272,10059,655,2,269,538
29/07/2023 00:00:00,301273,10078,372,3,5,15
29/07/2023 00:00:00,301273,10017,103,1,999,999
29/07/2023 00:00:00,301273,10049,230,2,450,900
29/07/2023 00:00:00,301273,10011,752,1,106,106
29/07/2023 00:00:00,301273,10027,589,3,109,327
29/07/2023 00:00:00,301273,10039,511,3,799,2397
29/07/2023 00:00:00,301274,10056,415,3,999,2997
29/07/2023 00:00:00,301274,10072,503,1,5,5
29/07/2023 00:00:00,301275,10023,256,1,1099,1099
29/07/2023 00:00:00,301275,10002,41,2,81,162
29/07/2023 00:00:00,301275,10016,391,3,1599,4797
30/07/2023 00:00:00,301276,10031,180,3,25,75
30/07/2023 00:00:00,301276,10003,586,3,149,447
30/07/2023 00:00:00,301276,10028,795,1,1500,1500
30/07/2023 00:00:00,301277,10020,659,2,1499,2998
30/07/2023 00:00:00,301278,10037,372,2,500,1000
30/07/2023 00:00:00,301278,10058,167,3,799,2397
30/07/2023 00:00:00,301279,10026,354,1,850,850
30/07/2023 00:00:00,301279,10015,816,2,1399,2798
30/07/2023 00:00:00,301280,10038,683,1,379,379
30/07/2023 00:00:00,301281,10001,293,3,27,81
30/07/2023 00:00:00,301281,10039,840,1,799,799
30/07/2023 00:00:00,301282,10003,80,1,149,149
31/07/2023 00:00:00,301283,10042,465,1,1849,1849
31/07/2023 00:00:00,301284,10041,669,2,749,1498
31/07/2023 00:00:00,301284,10020,627,2,1499,2998
31/07/2023 00:00:00,301284,10047,122,3,300,900
31/07/2023 00:00:00,301285,10011,715,2,106,212
31/07/2023 00:00:00,301286,10031,597,1,25,25
31/07/2023 00:00:00,301287,10076,335,2,7,14
31/07/2023 00:00:00,301288,10082,729,1,20,20
31/07/2023 00:00:00,301289,10073,578,2,7,14
31/07/2023 00:00:00,301290,10076,300,3,7,21
31/07/2023 00:00:00,301290,10078,101,1,5,5
31/07/2023 00:00:00,301291,10010,736,1,29,29
31/07/2023 00:00:00,301292,10074,686,3,6,18
31/07/2023 00:00:00,301293,10003,48,1,149,149
31/07/2023 00:00:00,301293,10038,755,3,379,1137
01/08/2023 00:00:00,301294,10019,314,3,1299,3897
01/08/2023 00:00:00,301294,10072,644,2,5,10
01/08/2023 00:00:00,301295,10060,127,3,579,1737
01/08/2023 00:00:00,301295,10053,111,2,90,180
01/08/2023 00:00:00,301296,10041,746,3,749,2247
01/08/2023 00:00:00,301297,10048,242,1,500,500
01/08/2023 00:00:00,301297,10067,591,3,269,807
01/08/2023 00:00:00,301297,10004,348,2,35,70
01/08/2023 00:00:00,301297,10055,715,2,95,190
01/08/2023 00:00:00,301298,10057,325,3,1099,3297
01/08/2023 00:00:00,301298,10081,741,1,5,5
01/08/2023 00:00:00,301298,10058,350,3,799,2397
01/08/2023 00:00:00,301299,10020,49,2,1499,2998
01/08/2023 00:00:00,301300,10064,57,3,1249,3747
01/08/2023 00:00:00,301301,10009,85,3,80,240
01/08/2023 00:00:00,301301,10069,171,1,5,5
01/08/2023 00:00:00,301301,10027,779,1,109,109
01/08/2023 00:00:00,301302,10009,45,2,80,160
01/08/2023 00:00:00,301303,10045,178,3,499,1497
01/08/2023 00:00:00,301303,10079,189,3,7,21
01/08/2023 00:00:00,301303,10044,879,2,750,1500
01/08/2023 00:00:00,301303,10068,140,3,279,837
02/08/2023 00:00:00,301304,10049,282,3,450,1350
02/08/2023 00:00:00,301305,10075,454,1,5,5
02/08/2023 00:00:00,301306,10009,339,3,80,240
02/08/2023 00:00:00,301307,10005,228,1,36,36
02/08/2023 00:00:00,301308,10036,328,3,111,333
02/08/2023 00:00:00,301309,10024,400,3,199,597
02/08/2023 00:00:00,301309,10055,783,3,95,285
02/08/2023 00:00:00,301309,10022,811,3,899,2697
02/08/2023 00:00:00,301310,10027,318,2,109,218
02/08/2023 00:00:00,301311,10011,411,3,106,318
02/08/2023 00:00:00,301312,10082,468,1,20,20
02/08/2023 00:00:00,301312,10062,332,3,1499,4497
03/08/2023 00:00:00,301313,10010,289,2,29,58
03/08/2023 00:00:00,301313,10035,745,2,52,104
03/08/2023 00:00:00,301314,10019,452,2,1299,2598
03/08/2023 00:00:00,301314,10049,968,2,450,900
03/08/2023 00:00:00,301315,10077,500,2,6,12
03/08/2023 00:00:00,301316,10029,855,2,44,88
03/08/2023 00:00:00,301317,10013,339,2,157,314
03/08/2023 00:00:00,301317,10029,999,3,44,132
03/08/2023 00:00:00,301317,10034,196,3,90,270
03/08/2023 00:00:00,301318,10031,235,2,25,50
03/08/2023 00:00:00,301319,10013,707,2,157,314
03/08/2023 00:00:00,301320,10070,471,3,7,21
03/08/2023 00:00:00,301320,10040,410,1,949,949
03/08/2023 00:00:00,301321,10019,887,2,1299,2598
03/08/2023 00:00:00,301321,10078,862,3,5,15
03/08/2023 00:00:00,301322,10082,792,1,20,20
04/08/2023 00:00:00,301323,10059,636,1,269,269
04/08/2023 00:00:00,301323,10001,10,1,27,27
04/08/2023 00:00:00,301324,10059,705,3,269,807
04/08/2023 00:00:00,301324,10084,872,3,7,21
04/08/2023 00:00:00,301324,10073,994,3,7,21
04/08/2023 00:00:00,301324,10069,216,3,5,15
04/08/2023 00:00:00,301324,10024,481,3,199,597
04/08/2023 00:00:00,301324,10001,888,2,27,54
04/08/2023 00:00:00,301325,10082,288,2,20,40
04/08/2023 00:00:00,301325,10004,908,2,35,70
04/08/2023 00:00:00,301325,10082,591,1,20,20
04/08/2023 00:00:00,301325,10021,200,3,799,2397
04/08/2023 00:00:00,301325,10026,783,1,850,850
04/08/2023 00:00:00,301325,10012,175,2,70,140
04/08/2023 00:00:00,301325,10054,383,2,250,500
04/08/2023 00:00:00,301326,10007,319,2,230,460
04/08/2023 00:00:00,301327,10024,849,2,199,398
04/08/2023 00:00:00,301328,10047,680,2,300,600
04/08/2023 00:00:00,301328,10071,143,1,6,6
04/08/2023 00:00:00,301328,10062,858,1,1499,1499
04/08/2023 00:00:00,301329,10081,874,3,5,15
04/08/2023 00:00:00,301329,10045,15,3,499,1497
04/08/2023 00:00:00,301329,10037,193,3,500,1500
04/08/2023 00:00:00,301329,10069,593,2,5,10
05/08/2023 00:00:00,301330,10071,379,3,6,18
05/08/2023 00:00:00,301330,10070,967,2,7,14
05/08/2023 00:00:00,301330,10025,417,3,399,1197
05/08/2023 00:00:00,301331,10004,423,2,35,70
05/08/2023 00:00:00,301331,10018,554,2,1099,2198
05/08/2023 00:00:00,301332,10085,590,2,6,12
05/08/2023 00:00:00,301333,10040,353,2,949,1898
05/08/2023 00:00:00,301334,10057,436,1,1099,1099
06/08/2023 00:00:00,301335,10024,66,2,199,398
06/08/2023 00:00:00,301335,10038,687,3,379,1137
06/08/2023 00:00:00,301336,10084,593,1,7,7
06/08/2023 00:00:00,301337,10025,939,2,399,798
06/08/2023 00:00:00,301338,10078,485,1,5,5
06/08/2023 00:00:00,301339,10034,899,2,90,180
06/08/2023 00:00:00,301339,10050,564,2,700,1400
06/08/2023 00:00:00,301339,10018,860,1,1099,1099
06/08/2023 00:00:00,301340,10085,393,2,6,12
07/08/2023 00:00:00,301341,10083,622,1,50,50
07/08/2023 00:00:00,301342,10056,221,2,999,1998
07/08/2023 00:00:00,301343,10037,790,1,500,500
07/08/2023 00:00:00,301344,10043,875,2,450,900
07/08/2023 00:00:00,301344,10029,261,2,44,88
07/08/2023 00:00:00,301345,10043,825,1,450,450
07/08/2023 00:00:00,301345,10034,769,3,90,270
07/08/2023 00:00:00,301346,10075,338,1,5,5
07/08/2023 00:00:00,301347,10054,409,2,250,500
07/08/2023 00:00:00,301347,10082,223,3,20,60
07/08/2023 00:00:00,301347,10054,865,3,250,750
07/08/2023 00:00:00,301348,10010,637,1,29,29
07/08/2023 00:00:00,301348,10065,276,3,399,1197
07/08/2023 00:00:00,301348,10022,230,1,899,899
07/08/2023 00:00:00,301349,10079,216,1,7,7
07/08/2023 00:00:00,301350,10073,198,3,7,21
07/08/2023 00:00:00,301351,10014,217,3,1199,3597
07/08/2023 00:00:00,301351,10013,755,3,157,471
07/08/2023 00:00:00,301351,10016,412,2,1599,3198
07/08/2023 00:00:00,301352,10082,299,3,20,60
07/08/2023 00:00:00,301352,10008,889,2,50,100
07/08/2023 00:00:00,301352,10051,948,3,900,2700
07/08/2023 00:00:00,301352,10010,414,2,29,58
07/08/2023 00:00:00,301352,10010,335,1,29,29
07/08/2023 00:00:00,301352,10055,988,1,95,95
08/08/2023 00:00:00,301353,10085,741,2,6,12
08/08/2023 00:00:00,301354,10064,722,1,1249,1249
08/08/2023 00:00:00,301355,10060,197,3,579,1737
08/08/2023 00:00:00,301356,10034,267,3,90,270
08/08/2023 00:00:00,301357,10080,287,2,6,12
08/08/2023 00:00:00,301357,10017,211,3,999,2997
09/08/2023 00:00:00,301358,10036,202,2,111,222
09/08/2023 00:00:00,301359,10017,680,2,999,1998
09/08/2023 00:00:00,301359,10057,952,3,1099,3297
09/08/2023 00:00:00,301359,10044,896,3,750,2250
09/08/2023 00:00:00,301359,10008,975,2,50,100
09/08/2023 00:00:00,301359,10036,746,3,111,333
09/08/2023 00:00:00,301360,10043,153,1,450,450
09/08/2023 00:00:00,301360,10064,213,2,1249,2498
09/08/2023 00:00:00,301361,10043,226,2,450,900
09/08/2023 00:00:00,301361,10016,420,2,1599,3198
09/08/2023 00:00:00,301362,10031,348,2,25,50
09/08/2023 00:00:00,301363,10066,248,2,149,298
09/08/2023 00:00:00,301363,10026,91,2,850,1700
09/08/2023 00:00:00,301363,10006,806,2,24,48
09/08/2023 00:00:00,301364,10009,27,3,80,240
09/08/2023 00:00:00,301364,10080,167,2,6,12
09/08/2023 00:00:00,301364,10060,936,3,579,1737
10/08/2023 00:00:00,301365,10054,846,3,250,750
10/08/2023 00:00:00,301365,10078,176,3,5,15
10/08/2023 00:00:00,301365,10069,202,1,5,5
10/08/2023 00:00:00,301365,10078,76,1,5,5
10/08/2023 00:00:00,301366,10055,922,2,95,190
10/08/2023 00:00:00,301367,10077,851,1,6,6
10/08/2023 00:00:00,301367,10060,869,1,579,579
10/08/2023 00:00:00,301368,10010,883,2,29,58
10/08/2023 00:00:00,301368,10063,544,3,1799,5397
10/08/2023 00:00:00,301368,10041,888,2,749,1498
10/08/2023 00:00:00,301369,10026,346,3,850,2550
10/08/2023 00:00:00,301370,10009,145,1,80,80
10/08/2023 00:00:00,301371,10005,646,1,36,36
10/08/2023 00:00:00,301372,10063,427,3,1799,5397
10/08/2023 00:00:00,301372,10023,631,1,1099,1099
10/08/2023 00:00:00,301372,10035,877,1,52,52
10/08/2023 00:00:00,301373,10032,992,1,70,70
10/08/2023 00:00:00,301373,10008,6,3,50,150
10/08/2023 00:00:00,301373,10012,157,3,70,210
10/08/2023 00:00:00,301373,10062,204,2,1499,2998
10/08/2023 00:00:00,301373,10086,48,3,13,39
10/08/2023 00:00:00,301374,10036,642,1,111,111
10/08/2023 00:00:00,301375,10020,7,3,1499,4497
10/08/2023 00:00:00,301376,10005,4,1,36,36
10/08/2023 00:00:00,301376,10068,64,1,279,279
10/08/2023 00:00:00,301376,10037,681,3,500,1500
11/08/2023 00:00:00,301377,10055,477,2,95,190
11/08/2023 00:00:00,301378,10021,733,3,799,2397
11/08/2023 00:00:00,301379,10029,648,2,44,88
11/08/2023 00:00:00,301380,10044,873,2,750,1500
11/08/2023 00:00:00,301380,10084,796,1,7,7
11/08/2023 00:00:00,301380,10040,706,1,949,949
11/08/2023 00:00:00,301380,10066,94,3,149,447
11/08/2023 00:00:00,301380,10057,131,2,1099,2198
11/08/2023 00:00:00,301381,10071,219,2,6,12
11/08/2023 00:00:00,301381,10004,370,1,35,35
11/08/2023 00:00:00,301382,10015,239,2,1399,2798
11/08/2023 00:00:00,301383,10056,715,1,999,999
11/08/2023 00:00:00,301384,10033,274,2,295,590
11/08/2023 00:00:00,301384,10007,316,1,230,230
11/08/2023 00:00:00,301384,10034,234,1,90,90
12/08/2023 00:00:00,301385,10057,916,2,1099,2198
12/08/2023 00:00:00,301385,10075,856,3,5,15
12/08/2023 00:00:00,301386,10025,93,3,399,1197
12/08/2023 00:00:00,301386,10057,806,2,1099,2198
12/08/2023 00:00:00,301386,10061,679,2,1199,2398
12/08/2023 00:00:00,301387,10037,861,3,500,1500
12/08/2023 00:00:00,301388,10035,104,3,52,156
12/08/2023 00:00:00,301388,10073,103,2,7,14
12/08/2023 00:00:00,301389,10044,741,3,750,2250
12/08/2023 00:00:00,301389,10013,919,2,157,314
12/08/2023 00:00:00,301390,10084,288,3,7,21
12/08/2023 00:00:00,301390,10028,881,3,1500,4500
13/08/2023 00:00:00,301391,10037,24,3,500,1500
13/08/2023 00:00:00,301392,10019,812,1,1299,1299
13/08/2023 00:00:00,301392,10047,986,2,300,600
13/08/2023 00:00:00,301392,10014,252,3,1199,3597
13/08/2023 00:00:00,301393,10020,114,2,1499,2998
13/08/2023 00:00:00,301394,10066,227,3,149,447
13/08/2023 00:00:00,301394,10081,777,2,5,10
13/08/2023 00:00:00,301395,10049,458,3,450,1350
13/08/2023 00:00:00,301395,10026,786,2,850,1700
13/08/2023 00:00:00,301396,10065,306,3,399,1197
13/08/2023 00:00:00,301396,10038,132,3,379,1137
13/08/2023 00:00:00,301396,10035,295,1,52,52
13/08/2023 00:00:00,301397,10032,528,1,70,70
13/08/2023 00:00:00,301398,10041,302,2,749,1498
13/08/2023 00:00:00,301398,10072,464,1,5,5
13/08/2023 00:00:00,301399,10018,109,3,1099,3297
13/08/2023 00:00:00,301399,10073,304,3,7,21
13/08/2023 00:00:00,301399,10079,976,3,7,21
13/08/2023 00:00:00,301400,10040,33,1,949,949
13/08/2023 00:00:00,301400,10024,942,3,199,597
13/08/2023 00:00:00,301400,10070,750,1,7,7
13/08/2023 00:00:00,301400,10016,226,1,1599,1599
13/08/2023 00:00:00,301400,10021,401,2,799,1598
13/08/2023 00:00:00,301400,10036,88,3,111,333
13/08/2023 00:00:00,301400,10040,510,3,949,2847
13/08/2023 00:00:00,301400,10029,898,3,44,132
13/08/2023 00:00:00,301400,10045,403,2,499,998
13/08/2023 00:00:00,301401,10026,828,2,850,1700
13/08/2023 00:00:00,301402,10020,711,1,1499,1499
13/08/2023 00:00:00,301402,10022,211,1,899,899
14/08/2023 00:00:00,301403,10035,902,2,52,104
14/08/2023 00:00:00,301404,10024,79,3,199,597
14/08/2023 00:00:00,301405,10063,658,3,1799,5397
14/08/2023 00:00:00,301406,10033,105,3,295,885
14/08/2023 00:00:00,301406,10073,226,1,7,7
14/08/2023 00:00:00,301406,10010,548,1,29,29
15/08/2023 00:00:00,301407,10030,146,1,234,234
15/08/2023 00:00:00,301407,10013,544,1,157,157
15/08/2023 00:00:00,301407,10040,199,2,949,1898
15/08/2023 00:00:00,301407,10035,309,3,52,156
15/08/2023 00:00:00,301407,10086,426,3,13,39
15/08/2023 00:00:00,301407,10008,511,2,50,100
15/08/2023 00:00:00,301408,10004,909,2,35,70
15/08/2023 00:00:00,301408,10015,90,2,1399,2798
15/08/2023 00:00:00,301409,10043,767,3,450,1350
15/08/2023 00:00:00,301410,10048,791,1,500,500
15/08/2023 00:00:00,301410,10054,918,2,250,500
15/08/2023 00:00:00,301411,10032,847,1,70,70
15/08/2023 00:00:00,301412,10045,931,3,499,1497
15/08/2023 00:00:00,301413,10073,986,3,7,21
15/08/2023 00:00:00,301414,10075,229,1,5,5
15/08/2023 00:00:00,301415,10082,509,1,20,20
16/08/2023 00:00:00,301416,10056,679,1,999,999
16/08/2023 00:00:00,301417,10019,139,3,1299,3897
16/08/2023 00:00:00,301417,10043,828,1,450,450
16/08/2023 00:00:00,301418,10077,581,3,6,18
16/08/2023 00:00:00,301418,10005,691,3,36,108
16/08/2023 00:00:00,301419,10057,557,3,1099,3297
16/08/2023 00:00:00,301419,10034,175,2,90,180
16/08/2023 00:00:00,301419,10043,63,3,450,1350
16/08/2023 00:00:00,301420,10019,961,2,1299,2598
16/08/2023 00:00:00,301420,10086,16,3,13,39
16/08/2023 00:00:00,301420,10050,645,1,700,700
16/08/2023 00:00:00,301421,10016,975,3,1599,4797
16/08/2023 00:00:00,301422,10004,379,3,35,105
16/08/2023 00:00:00,301422,10075,632,2,5,10
16/08/2023 00:00:00,301423,10014,502,2,1199,2398
16/08/2023 00:00:00,301423,10009,855,2,80,160
16/08/2023 00:00:00,301424,10038,574,1,379,379
16/08/2023 00:00:00,301425,10085,574,1,6,6
16/08/2023 00:00:00,301425,10055,959,1,95,95
16/08/2023 00:00:00,301425,10007,779,2,230,460
17/08/2023 00:00:00,301426,10063,449,3,1799,5397
17/08/2023 00:00:00,301427,10060,93,2,579,1158
17/08/2023 00:00:00,301428,10063,112,2,1799,3598
17/08/2023 00:00:00,301429,10047,22,3,300,900
17/08/2023 00:00:00,301429,10037,201,1,500,500
17/08/2023 00:00:00,301430,10047,213,1,300,300
17/08/2023 00:00:00,301430,10007,102,3,230,690
17/08/2023 00:00:00,301431,10080,606,1,6,6
17/08/2023 00:00:00,301431,10024,380,1,199,199
18/08/2023 00:00:00,301432,10073,7,1,7,7
18/08/2023 00:00:00,301432,10038,8,2,379,758
18/08/2023 00:00:00,301432,10019,723,2,1299,2598
18/08/2023 00:00:00,301432,10063,672,1,1799,1799
18/08/2023 00:00:00,301432,10034,879,1,90,90
18/08/2023 00:00:00,301432,10021,796,3,799,2397
18/08/2023 00:00:00,301433,10006,196,1,24,24
18/08/2023 00:00:00,301433,10057,368,1,1099,1099
18/08/2023 00:00:00,301434,10028,344,2,1500,3000
18/08/2023 00:00:00,301435,10014,765,3,1199,3597
18/08/2023 00:00:00,301435,10034,565,3,90,270
18/08/2023 00:00:00,301436,10065,153,2,399,798
18/08/2023 00:00:00,301436,10024,443,2,199,398
18/08/2023 00:00:00,301436,10058,745,1,799,799
18/08/2023 00:00:00,301436,10003,408,1,149,149
18/08/2023 00:00:00,301437,10008,582,1,50,50
18/08/2023 00:00:00,301437,10003,459,1,149,149
18/08/2023 00:00:00,301438,10057,955,3,1099,3297
18/08/2023 00:00:00,301438,10001,632,3,27,81
18/08/2023 00:00:00,301438,10041,523,1,749,749
18/08/2023 00:00:00,301438,10035,74,2,52,104
19/08/2023 00:00:00,301439,10082,248,3,20,60
19/08/2023 00:00:00,301440,10044,511,1,750,750
19/08/2023 00:00:00,301441,10080,565,3,6,18
19/08/2023 00:00:00,301441,10038,639,2,379,758
19/08/2023 00:00:00,301442,10079,447,1,7,7
19/08/2023 00:00:00,301442,10067,227,3,269,807
19/08/2023 00:00:00,301443,10004,159,1,35,35
19/08/2023 00:00:00,301443,10060,887,2,579,1158
19/08/2023 00:00:00,301443,10070,613,3,7,21
19/08/2023 00:00:00,301443,10043,882,1,450,450
19/08/2023 00:00:00,301444,10005,3,3,36,108
19/08/2023 00:00:00,301444,10043,565,3,450,1350
19/08/2023 00:00:00,301444,10016,532,3,1599,4797
19/08/2023 00:00:00,301444,10006,640,3,24,72
19/08/2023 00:00:00,301445,10068,618,2,279,558
19/08/2023 00:00:00,301445,10008,917,1,50,50
19/08/2023 00:00:00,301445,10055,61,3,95,285
19/08/2023 00:00:00,301446,10045,599,1,499,499
19/08/2023 00:00:00,301446,10009,645,1,80,80
19/08/2023 00:00:00,301447,10061,893,3,1199,3597
19/08/2023 00:00:00,301447,10026,969,3,850,2550
19/08/2023 00:00:00,301447,10029,737,3,44,132
19/08/2023 00:00:00,301447,10070,413,2,7,14
19/08/2023 00:00:00,301447,10027,986,3,109,327
19/08/2023 00:00:00,301447,10050,379,2,700,1400
19/08/2023 00:00:00,301448,10002,766,3,81,243
19/08/2023 00:00:00,301449,10058,54,2,799,1598
19/08/2023 00:00:00,301449,10049,283,2,450,900
19/08/2023 00:00:00,301449,10067,804,3,269,807
19/08/2023 00:00:00,301450,10074,329,3,6,18
20/08/2023 00:00:00,301451,10078,537,3,5,15
20/08/2023 00:00:00,301451,10009,796,3,80,240
20/08/2023 00:00:00,301452,10075,516,3,5,15
20/08/2023 00:00:00,301452,10005,844,2,36,72
20/08/2023 00:00:00,301452,10032,723,1,70,70
20/08/2023 00:00:00,301452,10018,17,2,1099,2198
20/08/2023 00:00:00,301453,10022,837,1,899,899
20/08/2023 00:00:00,301453,10067,311,2,269,538
20/08/2023 00:00:00,301453,10044,440,1,750,750
21/08/2023 00:00:00,301454,10050,455,2,700,1400
21/08/2023 00:00:00,301454,10034,687,3,90,270
21/08/2023 00:00:00,301454,10046,360,1,200,200
21/08/2023 00:00:00,301454,10014,985,2,1199,2398
21/08/2023 00:00:00,301454,10028,267,2,1500,3000
21/08/2023 00:00:00,301454,10056,623,3,999,2997
21/08/2023 00:00:00,301454,10031,379,1,25,25
21/08/2023 00:00:00,301454,10029,298,1,44,44
21/08/2023 00:00:00,301454,10086,195,1,13,13
21/08/2023 00:00:00,301454,10081,813,2,5,10
21/08/2023 00:00:00,301455,10039,857,3,799,2397
21/08/2023 00:00:00,301455,10077,578,1,6,6
21/08/2023 00:00:00,301455,10016,842,3,1599,4797
21/08/2023 00:00:00,301456,10083,493,2,50,100
21/08/2023 00:00:00,301456,10086,407,3,13,39
21/08/2023 00:00:00,301456,10026,576,3,850,2550
21/08/2023 00:00:00,301457,10010,813,3,29,87
21/08/2023 00:00:00,301458,10034,577,2,90,180
21/08/2023 00:00:00,301459,10015,639,3,1399,4197
21/08/2023 00:00:00,301459,10036,949,3,111,333
21/08/2023 00:00:00,301459,10037,72,2,500,1000
21/08/2023 00:00:00,301459,10009,135,3,80,240
21/08/2023 00:00:00,301460,10062,370,3,1499,4497
22/08/2023 00:00:00,301461,10071,134,1,6,6
22/08/2023 00:00:00,301462,10082,657,2,20,40
22/08/2023 00:00:00,301463,10047,18,1,300,300
22/08/2023 00:00:00,301464,10071,747,1,6,6
22/08/2023 00:00:00,301464,10062,751,1,1499,1499
22/08/2023 00:00:00,301465,10069,275,1,5,5
22/08/2023 00:00:00,301466,10029,929,1,44,44
22/08/2023 00:00:00,301467,10022,237,2,899,1798
22/08/2023 00:00:00,301468,10001,338,2,27,54
22/08/2023 00:00:00,301468,10084,942,2,7,14
22/08/2023 00:00:00,301468,10031,622,1,25,25
22/08/2023 00:00:00,301468,10045,974,2,499,998
22/08/2023 00:00:00,301468,10061,671,3,1199,3597
22/08/2023 00:00:00,301468,10080,384,1,6,6
22/08/2023 00:00:00,301468,10075,109,3,5,15
22/08/2023 00:00:00,301468,10057,648,2,1099,2198
22/08/2023 00:00:00,301469,10025,127,3,399,1197
22/08/2023 00:00:00,301470,10029,451,1,44,44
22/08/2023 00:00:00,301471,10050,394,3,700,2100
22/08/2023 00:00:00,301472,10004,817,2,35,70
22/08/2023 00:00:00,301472,10040,30,2,949,1898
22/08/2023 00:00:00,301472,10078,895,1,5,5
22/08/2023 00:00:00,301472,10040,613,3,949,2847
22/08/2023 00:00:00,301473,10006,564,3,24,72
22/08/2023 00:00:00,301474,10027,86,3,109,327
22/08/2023 00:00:00,301475,10015,915,2,1399,2798
22/08/2023 00:00:00,301475,10044,696,3,750,2250
22/08/2023 00:00:00,301476,10059,566,1,269,269
22/08/2023 00:00:00,301476,10039,276,2,799,1598
22/08/2023 00:00:00,301476,10064,477,1,1249,1249
23/08/2023 00:00:00,301477,10001,62,3,27,81
23/08/2023 00:00:00,301477,10067,170,2,269,538
23/08/2023 00:00:00,301477,10084,948,2,7,14
23/08/2023 00:00:00,301477,10073,253,1,7,7
23/08/2023 00:00:00,301477,10003,456,3,149,447
23/08/2023 00:00:00,301477,10049,915,1,450,450
23/08/2023 00:00:00,301478,10013,123,3,157,471
23/08/2023 00:00:00,301478,10075,303,1,5,5
23/08/2023 00:00:00,301479,10052,507,3,300,900
23/08/2023 00:00:00,301479,10071,221,3,6,18
23/08/2023 00:00:00,301479,10075,64,1,5,5
23/08/2023 00:00:00,301479,10072,85,1,5,5
23/08/2023 00:00:00,301479,10007,300,1,230,230
23/08/2023 00:00:00,301479,10085,257,3,6,18
23/08/2023 00:00:00,301480,10072,130,1,5,5
23/08/2023 00:00:00,301480,10077,457,3,6,18
23/08/2023 00:00:00,301481,10032,487,3,70,210
23/08/2023 00:00:00,301481,10008,240,1,50,50
23/08/2023 00:00:00,301481,10035,342,2,52,104
23/08/2023 00:00:00,301482,10050,682,2,700,1400
23/08/2023 00:00:00,301483,10001,391,3,27,81
23/08/2023 00:00:00,301484,10040,298,2,949,1898
23/08/2023 00:00:00,301485,10044,139,1,750,750
23/08/2023 00:00:00,301486,10069,516,1,5,5
23/08/2023 00:00:00,301486,10015,749,3,1399,4197
23/08/2023 00:00:00,301486,10069,349,1,5,5
23/08/2023 00:00:00,301486,10059,967,2,269,538
23/08/2023 00:00:00,301486,10041,787,3,749,2247
23/08/2023 00:00:00,301486,10033,472,1,295,295
23/08/2023 00:00:00,301486,10048,617,1,500,500
23/08/2023 00:00:00,301487,10086,683,3,13,39
23/08/2023 00:00:00,301488,10042,52,1,1849,1849
23/08/2023 00:00:00,301489,10009,589,2,80,160
24/08/2023 00:00:00,301490,10043,590,2,450,900
24/08/2023 00:00:00,301490,10024,143,2,199,398
24/08/2023 00:00:00,301490,10003,946,2,149,298
24/08/2023 00:00:00,301491,10003,915,1,149,149
24/08/2023 00:00:00,301492,10011,256,2,106,212
24/08/2023 00:00:00,301492,10002,834,3,81,243
24/08/2023 00:00:00,301493,10053,678,1,90,90
24/08/2023 00:00:00,301493,10074,27,1,6,6
24/08/2023 00:00:00,301494,10049,888,1,450,450
24/08/2023 00:00:00,301494,10073,28,1,7,7
24/08/2023 00:00:00,301495,10072,119,1,5,5
24/08/2023 00:00:00,301495,10036,755,1,111,111
24/08/2023 00:00:00,301496,10032,689,2,70,140
24/08/2023 00:00:00,301497,10010,699,1,29,29
24/08/2023 00:00:00,301497,10059,905,2,269,538
24/08/2023 00:00:00,301497,10041,770,1,749,749
24/08/2023 00:00:00,301497,10051,92,1,900,900
24/08/2023 00:00:00,301498,10059,82,1,269,269
24/08/2023 00:00:00,301499,10075,309,3,5,15
24/08/2023 00:00:00,301500,10031,74,2,25,50
24/08/2023 00:00:00,301500,10083,562,3,50,150
24/08/2023 00:00:00,301501,10037,640,1,500,500
24/08/2023 00:00:00,301501,10005,696,2,36,72
24/08/2023 00:00:00,301501,10021,109,1,799,799
24/08/2023 00:00:00,301501,10069,15,2,5,10
24/08/2023 00:00:00,301501,10044,983,1,750,750
24/08/2023 00:00:00,301502,10043,54,2,450,900
24/08/2023 00:00:00,301502,10002,163,2,81,162
24/08/2023 00:00:00,301502,10051,202,1,900,900
25/08/2023 00:00:00,301503,10077,294,1,6,6
25/08/2023 00:00:00,301503,10053,243,1,90,90
25/08/2023 00:00:00,301504,10081,342,3,5,15
25/08/2023 00:00:00,301505,10044,581,3,750,2250
25/08/2023 00:00:00,301505,10003,392,1,149,149
25/08/2023 00:00:00,301506,10050,452,2,700,1400
25/08/2023 00:00:00,301507,10064,146,3,1249,3747
25/08/2023 00:00:00,301507,10074,920,3,6,18
25/08/2023 00:00:00,301508,10037,181,1,500,500
25/08/2023 00:00:00,301508,10083,985,3,50,150
25/08/2023 00:00:00,301508,10026,977,3,850,2550
